RegionID,SizeRank,RegionName,RegionType,StateName,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022
394666,98,"Harrisburg, PA",msa,PA,922.3832724,927.8460069,927.7073456,930.9238342,931.8543848,929.3259947,931.3315175,932.3206569,925.6624777,927.9870433,929.8031869,938.6965202,937.8362088,946.7321474,956.5310036,964.5217175,963.3624354,959.314319,956.5609565,953.3582177,952.8013465,951.7666212,955.2863982,958.1005837,958.5999895,966.8070841,970.5542093,976.054133,974.702423,976.2494386,975.3552111,975.3055062,975.2016603,975.9013834,973.6184153,972.895512,979.5948383,989.3479737,999.6953716,1003.936339,1008.584683,1012.822661,1016.264285,1018.182934,1024.04825,1027.980116,1031.044888,1027.296035,1032.442169,1035.796821,1044.742159,1049.821,1054.216554,1057.638868,1062.995382,1067.626112,1065.996473,1055.708034,1057.125427,1062.329897,1063.381081,1056.184481,1047.793064,1063.419255,1073.395861,1094.041683,1091.370961,1097.986355,1101.837954,1109.925902,1119.45001,1122.389395,1129.57602,1141.239185,1159.806118,1190.061204,1212.006596,1236.242849,1249.912689,1241.767757,1247.824458,1253.179817,1280.013742,1286.362714,1295.622793,1309.120267,1319.487459,1324.754191,1324.879183,1330.025229,1336.290789,1336.572098,1328.457889,1325.56549
395113,99,"Spokane, WA",msa,WA,803.0660955,822.6507174,831.4858369,836.9051968,820.9729149,820.3095722,825.0796066,827.6991478,835.0172705,770.8613113,803.6374136,822.5514346,920.1399103,914.8781548,920.2693587,916.1392404,916.8183114,921.6717617,928.9008581,938.0433111,935.485719,928.8749381,925.5200334,936.8389127,942.049763,930.5541464,943.1301505,955.4938884,986.8049679,981.4988108,981.3528066,984.6628962,990.5769667,976.613733,976.894328,977.7735398,1002.232247,1009.917284,1025.103677,1035.945919,1033.517896,1038.458855,1033.335319,1046.05357,1041.691637,1039.738841,1037.889229,1035.251479,1049.358289,1063.387874,1071.982366,1084.069846,1091.152898,1099.404699,1100.966382,1098.739776,1094.58797,1072.012962,1073.342648,1089.520976,1124.345626,1130.458645,1129.915343,1121.368361,1133.73731,1141.866795,1166.423585,1174.879709,1181.092375,1177.317062,1184.919533,1212.174902,1232.692764,1269.685834,1319.653925,1376.406876,1418.274198,1433.330178,1434.913659,1426.526737,1416.846967,1398.099962,1389.291604,1393.739411,1426.524852,1446.239194,1476.902917,1486.859406,1487.754285,1483.46742,1452.100416,1480.034015,1467.789659,1521.489632
394460,100,"Chattanooga, TN",msa,TN,966.3112133,951.5010855,952.156745,952.2841352,973.9299168,972.5448,974.8327942,988.2247812,998.7694525,992.6219815,976.2833281,973.7461094,991.2240188,1003.675354,1019.199742,1011.779531,1008.465011,997.3438594,1005.118991,1009.364054,1014.03056,1008.512555,1010.589989,1017.437202,1024.014191,1028.084221,1032.638504,1038.000889,1040.426377,1041.987956,1046.267243,1041.007029,1040.477225,1038.819005,1051.972471,1061.508237,1071.731567,1079.337912,1081.867504,1087.655222,1090.594079,1094.797893,1091.458572,1093.638636,1099.137209,1108.74203,1122.46865,1124.616515,1128.753974,1129.820373,1136.021056,1143.263233,1138.459688,1147.623644,1150.25384,1154.401892,1148.591723,1149.697045,1152.573478,1160.243736,1165.961115,1184.007617,1190.614023,1193.51945,1195.012347,1204.321623,1217.465969,1224.807623,1226.221144,1224.753717,1225.240954,1239.079302,1256.201194,1279.776615,1307.400259,1333.78853,1354.789909,1378.632535,1401.014173,1419.782201,1413.090321,1431.785604,1446.785616,1486.46846,1499.945485,1520.061741,1546.558612,1563.184641,1568.349736,1563.303637,1567.197118,1558.092739,1558.941423,1544.015213
395075,101,"Scranton, PA",msa,PA,766.0401095,769.3365239,774.5827177,771.6330418,776.4275547,774.508131,782.0366566,779.2541205,782.7980095,781.9156672,768.1173885,764.6413937,776.0231122,816.2843095,823.1529714,816.4517858,796.2468145,807.1507299,809.6347022,807.6568857,797.1292228,793.9102237,800.4749637,805.9205559,809.5150043,809.8835297,812.5239049,816.8083148,818.6294331,822.4021551,826.0745019,824.435444,825.7225969,837.7272918,836.4567153,839.8221328,833.4855343,847.6974031,850.5448531,854.6464269,848.8745991,850.5474857,848.3205509,859.5639151,862.6503737,868.7148571,862.5651432,862.2741835,863.7468678,874.6550809,880.4682872,889.1423403,890.4917168,894.4500989,892.1430818,894.0543297,896.9802204,901.4889801,898.4102343,899.6170109,896.937757,899.526385,908.3363347,922.2227581,930.6576783,936.7429426,939.5034554,957.2150327,965.2765633,976.6419566,977.956538,980.0606962,988.8015948,1012.519673,1035.157826,1052.456028,1066.327902,1082.05149,1106.485719,1110.655588,1114.841761,1096.94003,1100.54607,1106.548666,1137.126146,1152.79182,1158.306334,1165.103288,1180.525379,1212.783198,1232.73137,1229.407465,1202.615073,1181.949634
394871,102,"Modesto, CA",msa,CA,1019.876444,1024.473423,1043.790567,1053.402647,1066.349638,1067.682039,1074.240364,1074.649773,1077.946948,1082.194421,1086.10798,1097.687801,1119.341405,1139.050079,1153.510728,1161.160345,1171.577129,1180.70083,1177.979743,1183.646534,1188.933105,1191.355891,1198.129933,1213.490178,1228.931865,1242.138787,1251.76585,1273.550025,1283.558019,1287.712271,1299.875725,1288.182476,1283.796159,1256.507422,1271.555869,1281.602564,1312.361663,1324.112385,1340.914298,1349.308764,1358.176361,1368.337306,1373.649762,1379.931551,1375.109626,1381.520932,1378.147208,1380.499455,1377.486787,1388.319718,1405.409429,1419.005486,1428.321485,1433.894557,1434.057697,1441.637216,1440.093098,1452.367391,1455.113673,1470.040441,1487.516766,1494.396071,1499.993314,1505.538048,1530.388159,1544.210816,1541.336721,1561.841302,1576.509316,1599.190605,1614.062027,1625.63083,1659.681993,1667.630613,1713.313769,1739.317722,1781.296294,1789.368439,1789.099578,1788.300301,1801.575197,1826.808219,1849.318045,1865.99996,1889.901444,1916.898843,1925.400579,1929.47244,1927.829506,1948.10476,1938.82216,1924.196642,1907.82042,1909.57477
394590,103,"Fayetteville, AR",msa,AR,983.2077193,989.6765505,996.9832009,1004.000914,1004.716153,1005.475982,999.8964339,996.5106228,993.6772118,994.2822762,999.3857077,1002.235725,1010.839045,1020.019125,1029.677458,1035.170146,1038.487602,1040.729083,1037.924371,1034.471423,1032.341103,1029.606806,1030.244279,1036.573257,1052.897985,1064.045956,1068.72488,1067.273256,1070.211037,1070.208068,1067.172609,1066.411935,1062.847957,1068.810296,1055.539716,1060.144496,1066.250497,1084.157378,1092.375239,1096.500819,1102.982784,1106.880395,1104.091658,1098.736406,1095.416618,1089.567059,1089.74289,1086.426368,1095.97417,1107.326994,1116.484793,1125.265218,1128.336535,1133.459234,1133.151796,1128.821517,1125.174532,1122.867732,1124.763822,1131.38403,1139.51811,1143.43378,1145.699031,1147.195016,1154.245944,1160.765137,1152.062931,1149.445624,1151.789336,1169.696719,1182.715036,1190.203238,1197.423405,1213.289577,1225.503176,1241.415658,1257.106737,1284.07379,1307.139228,1315.012281,1322.008791,1327.799632,1327.828092,1330.088912,1332.300728,1358.119648,1383.919354,1422.471059,1458.787744,1482.476407,1486.744994,1479.99209,1488.014876,1496.636438
394770,104,"Lansing, MI",msa,MI,850.7337886,855.2618917,855.067546,849.1022338,857.4752872,857.4068826,859.705578,860.0838862,860.6802968,857.4963653,856.7623581,857.0784964,879.370055,885.9250519,898.1844,888.3824855,892.290828,891.1567822,884.4109633,887.802354,886.9423662,886.8840796,881.2989732,887.2061586,899.7536406,902.3464234,899.2024477,898.1633399,907.6783149,914.1861514,918.7574012,918.6328603,929.3019397,929.1441226,928.5248274,914.3082165,919.0713349,924.0393086,942.8323408,946.3737147,951.5469043,953.7075945,957.7686884,967.1976295,977.6363116,979.5308783,973.3704772,957.6361378,958.6723439,957.5706281,966.988703,964.8459219,975.7144256,980.7616406,990.5173821,998.8540472,996.3434688,993.6084352,977.2854498,983.0278862,990.5673031,1004.096241,1004.018471,1009.395798,1014.671321,1025.310945,1034.863814,1051.411626,1064.694886,1071.701933,1071.165892,1059.440391,1057.139912,1053.946492,1069.246534,1089.202582,1104.668264,1122.651224,1123.547451,1137.941702,1148.238162,1153.694349,1154.518517,1153.533313,1174.455431,1191.590086,1201.553521,1209.762091,1216.596675,1241.941661,1248.448323,1259.803569,1210.475273,1213.700838
394768,105,"Lancaster, PA",msa,PA,857.3525621,861.3710656,863.8354342,865.0112519,867.3942589,868.286269,869.9730997,871.5169492,873.1536936,876.1329866,875.2695086,872.6687523,875.1335173,882.6188263,892.0995441,890.5201107,893.2937698,889.9212036,893.7736714,891.5181647,894.2185353,897.6353585,901.4065594,903.6010388,909.4442308,912.2854952,920.1891548,924.957261,926.609303,929.1324751,930.8377163,934.9565932,936.0216037,934.8136419,938.393618,941.6684162,950.4914394,956.1174364,961.6012658,961.7718687,965.0358906,967.0691339,972.6337161,974.6630096,975.1338597,975.1973096,975.7838439,982.0645061,989.7739585,995.074855,998.7170494,998.4889309,999.9852161,1001.277333,1002.710131,1003.978467,1002.088352,1006.469722,997.9445339,1006.4416,1006.755239,1012.221446,1016.359379,1024.400572,1043.182626,1051.89934,1062.711312,1065.627204,1070.314936,1073.279841,1080.595272,1080.897499,1091.831181,1110.732896,1127.520629,1138.721309,1147.027612,1167.790134,1176.106569,1192.864151,1193.881128,1202.825576,1193.543999,1202.478442,1187.918872,1212.374149,1225.528303,1276.720119,1284.507583,1299.918961,1289.361642,1306.426866,1305.17024,1307.883085
394997,106,"Portland, ME",msa,ME,1291.768786,1299.389582,1317.725808,1344.525427,1359.320828,1366.475192,1364.48866,1356.674299,1361.790338,1345.424523,1345.002177,1359.395774,1383.537594,1419.454931,1418.516999,1432.919804,1430.937081,1449.286543,1452.160066,1437.262447,1411.1446,1408.580982,1410.356797,1423.894433,1437.013528,1469.361399,1491.797212,1495.003066,1491.358553,1493.373059,1496.33443,1498.965563,1486.49885,1478.452184,1469.877091,1488.958682,1498.595698,1526.408237,1525.839651,1545.073059,1544.15207,1557.225544,1551.787529,1550.815888,1542.891737,1522.360289,1514.838833,1525.208935,1562.863759,1595.802453,1611.05626,1623.681785,1625.250076,1631.178113,1620.898734,1616.561067,1601.818562,1595.77069,1601.166727,1614.826467,1652.500535,1669.748044,1686.832987,1691.830808,1704.865983,1721.92308,1731.350789,1747.907299,1764.155834,1768.843394,1760.292359,1765.762652,1788.952802,1816.324596,1851.685486,1883.554629,1933.422646,1952.046187,1969.950176,1971.791514,1979.802957,1980.912021,1968.479447,1969.655904,2010.835933,2057.874135,2105.576769,2127.751827,2168.711071,2201.991875,2213.872761,2189.771154,2171.441495,2134.027611
395245,107,"Youngstown, OH",msa,OH,607.5600111,611.0205979,617.0043811,616.8835339,609.7509096,608.5414644,604.4355096,608.7113928,609.7682839,614.8375638,618.193024,614.0505405,614.0074937,,,620.46353,619.9704746,625.2775006,626.3366217,630.1294742,626.389503,622.5751209,624.5067876,625.7499975,633.8358306,631.7702863,635.8163157,638.1662879,639.7975182,640.1339743,635.7647623,633.426793,635.1213875,634.0513905,636.4193509,637.6150615,645.216929,644.9643542,648.0979648,649.1213595,653.4160862,654.8131349,657.9835799,663.4331985,661.898138,663.9225924,662.3781508,666.4805195,667.9059268,664.3538804,664.321307,665.4399853,674.036227,677.8840019,671.5315577,673.3224263,675.1257014,681.3726339,680.6408573,685.5581023,690.8881903,704.4324962,707.4434909,708.3564455,704.545202,706.1275337,719.1698476,718.3124454,729.5814687,720.9226679,731.4504764,732.5026415,747.0048651,758.6068041,769.3315746,786.1131925,796.2815618,817.8324889,813.3486434,823.6316467,821.752021,837.5550382,835.9148207,838.5034694,843.7479097,853.0582646,848.4944633,851.7321013,851.714361,864.4071648,862.3736161,866.7983531,853.4705531,867.1623932
394589,108,"Fayetteville, NC",msa,NC,853.5330625,854.4852737,856.665164,857.7406869,861.102064,862.5574882,862.1892289,858.6909658,859.1354811,858.2229937,860.9629362,860.3003269,863.9106556,864.3494487,866.3564803,868.1106525,869.5203323,871.8018673,872.9289952,872.879131,871.2412724,869.8509176,872.1691254,874.15157,876.9041355,876.9696055,880.8383219,884.5949546,889.77474,889.1639647,890.5234089,890.6495335,893.7954341,895.0697345,897.1402257,897.4413795,900.0331072,905.8939551,910.1634398,913.4940382,914.9354083,917.4454067,917.8894967,916.9250659,921.0052937,923.3825666,929.7367525,935.4639265,938.4813648,944.3878939,947.3240287,953.0423762,952.4819651,955.8240227,958.1510628,961.0552261,962.4325227,966.1078373,970.6515534,978.9434155,983.7957384,992.2933539,996.6278246,1008.997209,1019.24353,1029.116548,1042.107806,1053.43619,1065.462422,1072.957593,1090.68888,1102.628515,1121.665249,1132.925534,1169.332784,1190.267629,1220.61547,1236.643567,1259.626882,1262.2253,1258.769903,1265.464598,1282.805833,1304.978733,1320.609617,1336.51808,1345.09091,1359.288784,1364.810274,1383.852207,1387.769649,1398.471915,1388.941052,1391.515837
394792,109,"Lexington, KY",msa,KY,903.515128,908.4894143,917.1178869,922.5624662,927.0500744,925.7683252,909.7143001,911.4684274,913.4166895,931.7994532,937.2887092,934.6002754,939.5158539,943.5329773,956.7235468,961.0474002,967.5559998,967.6611992,967.5955624,963.2761149,965.6198742,966.7295054,967.3506233,970.0834285,976.3654557,980.1614538,982.0941412,988.2815876,994.5859216,996.7670306,991.7346717,993.909103,993.8669436,995.0701038,996.557748,1002.022232,1010.32288,1012.985837,1015.251371,1018.012156,1019.612204,1022.924432,1019.680163,1022.294942,1020.078995,1021.361519,1023.005847,1027.004292,1032.369653,1034.231233,1038.819878,1046.193162,1053.607557,1057.452821,1056.743309,1054.952062,1054.507287,1051.927301,1054.749243,1056.093572,1059.797388,1059.842457,1060.460891,1068.554503,1077.073176,1088.868646,1090.831141,1093.469504,1095.413145,1100.879506,1103.773027,1105.810425,1113.231272,1121.966265,1138.49092,1154.034837,,,1248.537425,1251.248559,1243.889833,1250.394134,1250.821413,1251.028299,1261.310137,1277.872042,1299.417292,1325.519111,1354.05538,1366.749389,1365.571201,1358.386752,1351.861661,1356.680136
394898,110,"Myrtle Beach, SC",msa,SC,1020.294742,1031.160536,1038.135829,1046.870454,1057.240104,1066.359068,1067.200294,1069.738095,1060.786471,1057.292389,1053.73241,1061.213481,1074.223845,1083.242554,1083.385588,1093.553319,1100.74972,1108.682089,1112.004419,1103.92081,1102.775014,1065.306461,1073.846483,1082.067697,1121.330329,1137.339946,1148.66743,1161.093364,1162.455541,1164.218645,1172.617861,1169.387117,1169.159654,1157.783949,1172.737795,1179.149608,1187.619447,1186.775912,1195.260725,1202.756182,1214.145141,1218.92182,1218.525705,1217.503727,1218.410034,1218.798301,1223.784919,1223.35189,1229.903539,1235.676129,1246.13265,1267.164771,1270.419096,1277.576409,1271.522491,1277.183046,1275.338167,1274.739564,1277.845361,1291.862765,1298.563274,1297.273234,1288.598679,1292.53696,1298.032354,1318.240167,1331.640304,1357.348765,1349.449966,1367.061522,1357.431683,1366.363589,1360.305236,1381.764758,1409.768219,1446.017948,1489.52307,1557.694984,1596.359773,1623.044683,1588.652862,1598.471338,1593.038831,1629.653063,1665.579896,1689.726851,1729.640999,1727.94747,1776.975274,1823.945365,1861.233851,1854.648008,1823.906969,1805.874792
394971,111,"Pensacola, FL",msa,FL,909.781696,917.6196182,924.5625093,922.6891089,928.4187754,930.633547,934.2588255,933.2046962,932.3582603,932.7088151,935.2630831,939.880406,946.9048768,949.2868348,954.7994447,958.9353453,967.4587217,969.2499244,971.9711666,968.7638634,970.9101238,970.4040834,975.9115806,978.690362,983.2744255,985.3046095,988.5086532,996.8028821,1004.903391,1013.807488,1014.896812,1016.792649,1018.550432,1026.21375,1030.258716,1032.484986,1034.888292,1042.408306,1050.847032,1056.814004,1064.370017,1073.532337,1078.164305,1077.475788,1079.90499,1082.934767,1088.433993,1090.138214,1098.45165,1108.299417,1117.947739,1123.450234,1126.904523,1135.033988,1144.570263,1150.913933,1151.658516,1148.408826,1153.567049,1157.453743,1166.313118,1170.176842,1181.493955,1188.079225,1204.298269,1215.505257,1232.902042,1236.724606,1245.450406,1251.319693,1264.126642,1279.060098,1297.752949,1331.090738,1374.525727,1411.877446,1456.97934,1496.921696,1543.275462,1555.385718,1540.644289,1525.686318,1530.669573,1545.946904,1564.790215,1574.297287,1597.380572,1618.72189,1640.756395,1653.202927,1668.397459,1664.132152,1638.481649,1616.042641
394995,112,"Port St. Lucie, FL",msa,FL,1163.460287,1170.657695,1177.552208,1186.774954,1186.374478,1190.354402,1203.005308,1203.162466,1217.38679,1217.929656,1238.959515,1240.643647,1251.767131,1253.08924,1264.554829,1271.802559,1277.741083,1277.508413,1282.017697,1285.246212,1288.363121,1289.744796,1303.196033,1315.035614,1319.001607,1320.694303,1328.009862,1348.076901,1357.619896,1364.860871,1362.776959,1371.911022,1379.338231,1389.464899,1391.948816,1398.874148,1404.818805,1411.187811,1417.197242,1424.930302,1435.116883,1442.101686,1444.374206,1446.461275,1446.763173,1468.144927,1477.012897,1483.174689,1470.969122,1471.436119,1476.090198,1485.06115,1496.997261,1512.231576,1516.031725,1529.487176,1523.617684,1537.358698,1538.314047,1551.624718,1550.354471,1541.617956,1540.15816,1543.459759,1561.210316,1582.818902,1612.924816,1653.506449,1674.467291,1684.192931,1681.212129,1698.095682,1722.123393,1753.82672,1774.008268,1812.549694,1866.792056,1921.09637,1972.822474,2024.262652,2085.993739,2132.15307,2172.569126,2169.968301,2183.1843,2186.914463,2229.895073,2259.833072,2279.070874,2283.055073,2305.72734,2332.282262,2328.957122,2332.957734
395068,113,"Santa Rosa, CA",msa,CA,1765.853167,1795.922473,1824.236611,1843.181701,1844.901213,1858.009624,1862.474725,1867.492743,1879.967034,1902.606789,1925.893205,1925.779628,1952.501756,1956.956626,1991.887317,2003.324065,2020.66023,2028.226727,2016.992862,2026.960513,2020.335667,2010.803211,2005.778407,2020.755223,2033.346555,2054.051319,2069.154688,2098.290399,2105.161083,2115.540959,2120.720087,2137.069644,2167.104273,2191.639343,2226.120401,2231.868229,2238.376866,2240.841316,2246.508474,2266.192251,2265.79469,2260.663862,2246.103234,2243.245246,2237.220918,2234.215119,2225.331283,2225.531844,2231.100661,2235.899868,2250.908096,2254.31927,2256.12665,2253.310919,2245.265989,2240.805546,2239.117814,2247.209181,2257.176621,2254.666748,2250.542025,2250.636596,2245.675379,2250.024496,2255.505428,2263.367575,2274.812744,2283.846509,2300.498544,2297.741119,2288.256631,2287.509939,2298.332759,2321.443982,2352.760055,2383.385681,2417.654355,2441.916736,2492.851803,2502.919535,2510.148736,2500.840398,2535.197924,2568.621265,2601.415006,2632.677422,2650.87122,2656.944351,2649.211836,2640.957224,2646.503767,2642.480517,2631.981739,2623.056395
394761,114,"Lafayette, LA",msa,LA,,1002.744335,1018.024566,1014.152031,1009.99981,1023.376828,1023.383712,1035.744568,1015.386725,1009.983434,1000.717671,995.1816293,1001.334951,997.1044829,1001.777081,989.7535505,991.6345297,984.7298581,990.8449365,993.4029908,998.681673,990.7186823,993.4632172,996.0855289,1000.928006,995.5810751,989.2443128,990.301833,989.3266921,997.2220686,997.9455319,996.3049988,1009.261042,1006.252387,1008.501457,992.146017,996.8301128,997.1898572,996.5126444,995.3783295,999.0987023,1000.08433,1004.608883,1002.919992,1001.307658,995.5336664,990.2726941,986.4746756,988.9699007,998.5938615,1009.188528,1012.174653,1013.867664,1012.57608,1006.003492,999.2391667,998.2685407,998.6458922,998.7959582,996.1443953,1008.554915,1009.275546,1012.845549,1009.179371,1019.771755,1031.84308,1048.012575,1057.438044,1062.865076,1059.377934,1064.790265,1051.527866,1055.192478,1054.964744,1079.292357,1096.099352,1124.325424,1134.670312,1153.138066,1156.450091,1178.873681,1176.200145,1182.793811,1181.645481,1195.204899,1199.539264,1206.065571,1203.985588,1208.376088,1205.546961,1195.987546,1185.014032,1176.294879,1184.887767
394698,115,"Huntsville, AL",msa,AL,890.42043,895.7590269,901.655623,903.5231619,903.1271587,901.3117421,900.1355617,901.6242191,903.3806573,903.9948004,906.9081613,909.314669,914.5499361,914.9147198,918.827424,918.1538562,922.256922,922.9405034,927.8707508,926.9033329,926.4264345,923.2574171,924.2310572,930.5525582,937.4212893,942.6553614,951.4711053,952.0087076,958.4874758,953.2606787,957.7496022,956.3474263,962.7142653,958.8713192,966.3734901,965.6717275,977.9809982,982.0920488,994.4632674,1002.581013,1005.9807,1010.102311,1013.326944,1021.451044,1027.095093,1029.96352,1030.009951,1028.991744,1036.402915,1046.646881,1062.757742,1074.8214,1081.809,1085.810111,1095.663474,1105.073275,1112.753485,1116.079674,1124.341318,1134.265547,1145.551631,1144.929069,1152.320755,1160.603594,1188.515967,1205.500815,1213.224612,1220.864446,1230.204191,1250.093717,1258.353853,1274.306421,1281.657807,1302.529882,1325.88861,1354.321636,1376.240001,1390.531358,1403.688914,1408.236202,1411.960148,1428.439202,1450.429235,1459.80742,1465.831114,1465.784763,1490.371813,1499.634867,1507.258664,1501.997646,1492.495783,1503.752889,1509.519429,1517.969032
395019,116,"Reno, NV",msa,NV,1044.898044,1062.307749,1073.989042,1077.937796,1082.099862,1084.303283,1090.339339,1095.723763,1101.680838,1104.780455,1109.270447,1115.875252,1128.089651,1146.511833,1162.342081,1173.103081,1176.358408,1178.512184,1184.923344,1187.577814,1194.720621,1198.765824,1208.79825,1215.214938,1236.531786,1254.701182,1274.242438,1284.357857,1297.633329,1310.817671,1321.033782,1323.845741,1326.701028,1326.59908,1337.903252,1348.210701,1366.868728,1384.851434,1404.273868,1424.039747,1439.034766,1451.162786,1448.681229,1453.66039,1453.777814,1456.991752,1451.798592,1463.269583,1470.684614,1488.850377,1496.428378,1511.564317,1519.642651,1528.934667,1540.901373,1540.362666,1538.186552,1525.694013,1528.582094,1535.398494,1546.090807,1543.723639,1544.585752,1541.781421,1549.725914,1569.310246,1601.839516,1624.842256,1639.128673,1641.86044,1654.209939,1672.357582,1698.437732,1726.035785,1758.057727,1793.184029,1843.556868,1879.43902,1906.808793,1899.334258,1881.222729,1861.15874,1865.481255,1880.32265,1895.569023,1912.282081,1930.503249,1956.968129,1967.145077,1961.161758,1939.155025,1927.140404,1905.704767,1913.73037
395116,117,"Springfield, MO",msa,MO,748.2890976,751.7237758,755.0496442,756.9037439,761.7103882,765.5964429,767.7076532,769.1936052,762.3713931,764.0887578,757.3160274,760.8845947,763.6153776,770.7611792,775.5347559,777.9771414,785.0789855,790.2018917,790.5773833,792.1934766,788.2027491,788.9752765,784.7844556,790.1179046,795.7897346,800.0167624,801.6852134,803.8572823,809.7456424,814.6350412,817.5303267,814.2179888,813.181253,807.8090822,809.156976,808.4451965,813.1948561,821.1073039,826.84637,833.3156571,837.2542602,841.6620175,844.6976687,846.531178,847.1246282,845.2300927,852.065746,857.0303327,866.8440709,867.8586947,877.0229043,880.0364457,892.8078192,887.5367856,892.5025723,886.2609531,891.5722243,889.6692926,891.0886272,894.4923807,907.0629134,908.114405,914.2629503,919.4495389,938.9866455,953.335482,951.0155151,952.412164,949.4673202,960.924467,963.2017843,981.3454234,997.6486795,1015.811283,1030.62439,1051.292689,1080.258017,1097.194903,1097.774201,1095.744362,1082.810429,1092.960599,1101.036187,1121.639386,1141.352703,1175.961349,1211.749189,1215.493211,1215.633106,1208.608364,1222.939182,1207.166901,1204.384804,1209.841238
395195,118,"Visalia, CA",msa,CA,1044.448023,1050.310784,1060.858229,1061.97696,1067.259359,1055.115686,1066.115229,1064.366713,1079.188521,1081.407037,1084.25902,1079.289135,1082.213168,1091.346945,1105.409958,1107.496238,1102.568591,1103.303952,1102.543118,1111.730078,1114.568073,1121.320578,1121.704349,1123.7305,1125.594824,1131.371494,1140.391946,1148.116326,1160.724072,1158.646934,1160.588581,1158.069722,1166.848678,1169.309479,1171.427346,1175.006708,1179.621757,1183.207412,1180.09176,1187.003509,1188.642866,1201.534994,1205.966992,1207.183392,1200.289938,1197.956743,1203.000807,1205.40924,1211.719271,1223.429712,1228.775157,1234.239736,1241.531909,1254.052494,1266.662351,1263.581112,1263.803211,1253.322064,1258.388756,1272.716972,1281.318342,1284.347124,1270.631398,1273.929467,1285.023976,1307.970111,1314.475511,1319.126791,1319.299884,1335.37635,1355.306986,1364.297067,1401.860279,1430.955623,1468.977113,1490.91905,1517.704392,1530.364751,1541.348886,1599.036458,1652.462925,1697.699164,1672.681062,1660.489259,1646.059535,1618.27515,1704.307301,1749.981425,1819.310157,1798.40931,1779.461166,1759.316335,1719.31288,1736.634615
394746,119,"Killeen, TX",msa,TX,862.3280524,863.8962861,864.6962319,866.8822825,867.9515468,867.8680517,866.643657,864.3435143,862.6690136,862.1106158,864.6517767,867.6674533,870.7852344,870.0191109,871.1952715,871.5680429,874.9889521,875.529989,875.8751374,875.1345528,874.8496161,876.0634019,876.0431763,879.0649696,881.3596896,885.9556056,886.3557628,887.120182,887.4800269,889.6844917,889.2912372,889.6653275,889.3271824,890.9366902,892.8686517,895.3049673,899.3373016,902.3251863,904.6652432,906.7357314,907.852792,909.9509489,911.1137761,913.9915936,917.2157329,920.2466461,922.7309958,926.1887602,932.5707033,940.4752067,948.5080906,955.0883359,961.1113451,963.2228782,962.206396,960.685392,961.2352212,962.3277569,964.5481618,968.5725431,969.7896492,972.2537174,976.1214352,989.2455791,1004.02141,1019.214082,1033.095452,1046.291911,1058.416151,1063.016224,1063.445096,1067.415841,1076.637528,1105.315763,1133.525638,1174.926191,1203.723429,1235.641921,1251.890395,1270.203802,1281.785974,1300.483309,1299.784042,1298.392579,1297.840401,1317.769374,1335.854901,1350.584574,1361.613432,1369.544665,1371.298789,1355.44307,1343.985928,1340.727094
